global_campaign_id,platform,campaign_id,adset_id,ad_id,date,campaign_objective,campaign_status,start_date,end_date,budget_type,daily_budget,lifetime_budget,spend,impressions,clicks,conversions,conversion_value,CTR,CPC,CPM,device,location,ad_format,primary_text,reach,frequency,link_clicks,likes,comments,shares,post_engagement,video_views,add_to_cart,purchases,age,gender,network,keyword,match_type,search_term,quality_score
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-18,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,228.51,10322.0,304.0,12.0,1032.21,0.02945,0.75,22.14,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,6491,1.59,258,107,9,4,120,2785,23,9,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-19,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,201.84,8682.0,267.0,11.0,1004.67,0.03075,0.754,23.25,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4744,1.83,226,37,1,1,39,3510,19,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-20,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,217.51,9995.0,292.0,13.0,1048.73,0.02921,0.743,21.76,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5461,1.83,248,102,10,4,116,2751,24,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-21,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,215.48,9501.0,281.0,11.0,867.39,,0.765,22.68,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4872,1.95,238,98,4,2,104,2545,14,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-22,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,217.17,8979.0,283.0,11.0,891.67,0.03152,0.765,24.19,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5577,1.61,240,67,4,1,72,3799,20,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-23,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,185.59,8491.0,270.0,10.0,792.8,0.03179,0.686,21.86,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3659,2.32,229,75,4,3,82,2585,14,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-24,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,249.13,11185.0,344.0,13.0,1131.03,0.03075,0.723,22.27,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,6428,1.74,292,65,5,2,72,3150,22,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-25,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,185.21,7976.0,260.0,9.0,756.64,0.0326,0.711,23.22,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4358,1.83,221,57,2,2,61,2697,15,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-26,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,189.21,8834.0,280.0,11.0,958.56,0.03169,0.675,21.42,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3680,2.4,238,40,,1,43,3114,13,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-27,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,218.12,9792.0,320.0,13.0,1061.09,0.03268,0.68,22.28,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4149,2.36,272,94,5,3,102,3718,23,10,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-28,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,215.35,10107.0,315.0,14.0,1120.46,0.03116,0.682,21.31,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4954,2.04,267,52,3,1,56,2572,19,10,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-29,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,190.14,9544.0,273.0,10.0,823.31,0.0286,0.694,19.92,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5392,1.77,232,45,2,2,49,3203,15,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-30,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,248.65,12749.0,362.0,13.0,1204.29,0.02839,0.685,19.5,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,6129,2.08,307,103,5,2,110,5276,18,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-01-31,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,206.68,8606.0,279.0,10.0,853.0,0.03242,0.74,24.02,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4137,2.08,237,51,3,1,55,3028,15,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-01,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,190.01,8685.0,258.0,10.0,766.95,0.0297,0.736,21.88,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4002,2.17,219,98,4,5,107,2764,15,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-02,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,209.2,8535.0,283.0,12.0,974.97,0.03315,0.738,24.51,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5334,1.6,240,68,5,3,76,3416,14,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-03,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,244.81,10676.0,342.0,15.0,1282.03,0.03203,0.715,22.93,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5391,1.98,290,112,5,3,120,3464,28,,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-03,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,244.81,10676.0,342.0,15.0,1282.03,0.03203,0.715,22.93,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5391,1.98,290,112,5,3,120,3464,28,,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-04,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,201.38,8738.0,269.0,11.0,947.04,0.03078,0.746,23.05,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3883,2.25,228,42,2,1,45,3765,19,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-05,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,212.71,9511.0,278.0,12.0,871.65,0.02923,0.763,22.36,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5870,1.62,236,113,8,4,125,3471,16,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-06,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,198.68,9629.0,281.0,11.0,867.09,0.02918,0.706,20.63,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5067,1.9,238,48,3,1,52,2598,18,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-07,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,192.04,7686.0,253.0,10.0,910.99,0.03291,0.757,24.99,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4926,1.56,215,44,3,1,48,3173,12,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-08,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,195.71,9529.0,281.0,12.0,881.25,0.02949,0.696,20.54,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4143,2.3,238,94,8,4,106,3437,19,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-09,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,209.2,8387.0,272.0,11.0,914.38,0.03243,0.767,24.94,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4111,2.04,231,56,,1,60,2930,17,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-10,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,254.27,11332.0,363.0,14.0,1072.4,0.03203,0.699,22.44,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5058,2.24,308,130,8,3,141,4023,26,11,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-11,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,198.88,8145.0,270.0,11.0,795.94,0.03315,0.736,24.42,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4052,2.01,229,94,9,5,108,3504,,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-12,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,239.82,11184.0,326.0,13.0,1012.69,0.02915,0.735,21.44,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5620,1.99,277,76,3,2,81,2895,24,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-13,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,203.28,8598.0,285.0,11.0,799.27,0.03315,0.713,23.64,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4698,1.83,242,58,3,2,63,3829,17,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-14,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,219.11,9397.0,302.0,12.0,1089.52,0.03214,0.724,23.32,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4583,2.05,256,45,2,1,48,3020,20,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-15,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,179.82,8222.0,235.0,9.0,660.71,0.02858,0.762,21.87,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5481,1.5,199,95,9,4,108,2133,12,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-16,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,189.84,9168.0,284.0,12.0,889.6,0.03098,0.667,20.71,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4038,2.27,241,93,8,2,103,3179,15,10,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-17,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,245.14,11443.0,350.0,14.0,1041.98,0.03058,0.699,21.42,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4890,2.34,297,96,9,2,107,4026,23,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-18,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,216.53,8377.0,292.0,12.0,1104.32,0.03486,0.739,,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4706,1.78,248,60,2,1,63,3718,23,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-19,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,190.75,8875.0,253.0,9.0,799.11,0.0285,0.754,21.49,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5478,1.62,215,,6,1,88,3852,13,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-20,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,195.94,9601.0,292.0,12.0,931.55,0.03041,0.67,20.41,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5549,1.73,248,104,7,4,115,,22,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-21,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,222.06,10134.0,,14.0,1234.26,0.03207,0.682,21.91,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4943,2.05,276,80,7,4,91,4213,23,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-22,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,242.9,10201.0,339.0,12.0,988.68,0.03323,0.716,23.81,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,6667,1.53,288,98,9,5,112,4093,20,9,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-23,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,256.37,11632.0,351.0,15.0,1368.2,0.03018,0.729,22.04,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4866,2.39,298,133,11,6,150,3147,28,8,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-24,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,242.71,9647.0,316.0,12.0,971.3,0.03275,0.766,25.16,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4775,2.02,268,115,7,5,127,3655,17,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-25,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,228.25,10717.0,333.0,14.0,1299.4,0.03107,0.684,21.3,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5279,2.03,283,49,2,2,53,3854,21,10,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-26,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,242.14,10039.0,326.0,13.0,959.77,0.03247,0.741,,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4897,2.05,277,63,5,2,70,2916,17,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-27,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,240.39,10600.0,336.0,14.0,1254.89,0.0317,0.713,22.68,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,6091,1.74,285,115,5,2,122,3573,25,11,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-28,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,187.44,7999.0,264.0,11.0,893.94,0.033,0.709,23.43,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4323,1.85,224,52,3,1,56,2186,13,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-02-29,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,191.28,8948.0,277.0,12.0,1089.09,0.03096,0.689,21.38,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4542,1.97,235,52,3,1,56,3042,23,7,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-01,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,244.85,12252.0,294.0,8.0,499.93,0.02399,0.831,19.98,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2584,4.74,249,80,6,2,,4645,15,4,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-02,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,223.6,9430.0,243.0,6.0,417.64,0.02577,0.918,23.71,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3091,3.05,206,86,8,,98,2520,10,4,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-03,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,276.33,12442.0,316.0,9.0,641.45,0.0254,0.873,22.21,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4879,2.55,268,70,3,1,74,5414,16,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-03,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,276.33,12442.0,316.0,9.0,641.45,0.0254,0.873,22.21,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4879,2.55,268,70,3,1,74,5414,16,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-04,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,215.41,9617.0,250.0,7.0,490.35,0.026,0.86,22.4,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2410,3.99,212,79,4,4,87,3620,11,3,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-05,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,199.86,9058.0,234.0,6.0,413.11,0.02583,0.852,22.06,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2921,3.1,198,31,3,1,35,3873,8,3,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-06,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,250.82,11417.0,299.0,9.0,598.56,0.02619,0.837,21.97,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3162,3.61,254,94,6,4,104,3153,16,6,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-07,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,250.35,12384.0,281.0,8.0,536.4,0.02269,0.889,20.22,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2651,4.67,238,60,3,1,64,3889,12,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-08,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,187.6,9422.0,222.0,5.0,342.22,0.02356,0.842,19.91,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3814,2.47,188,52,3,2,57,2646,9,3,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-09,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,232.93,9889.0,259.0,8.0,574.97,0.02619,0.897,23.55,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3169,3.12,220,52,4,2,58,3199,10,4,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-10,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,231.37,9758.0,242.0,7.0,405.55,0.0248,0.954,23.71,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3002,3.25,205,64,6,3,73,3264,12,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-11,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,254.61,11848.0,285.0,8.0,485.21,0.02405,0.892,21.49,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3505,3.38,242,65,4,2,71,4980,14,5,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-12,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,192.71,8133.0,214.0,6.0,392.94,0.02631,0.897,23.69,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2479,3.28,181,36,2,1,39,3296,11,3,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-13,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,244.2,9954.0,265.0,8.0,581.92,0.02662,0.921,24.53,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,3714,2.68,225,52,3,1,56,4290,15,4,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-14,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,247.27,11247.0,261.0,7.0,430.6,0.0232,0.946,21.99,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2790,4.03,221,99,5,2,106,4875,,3,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-15,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,268.27,10822.0,278.0,,583.48,0.02569,0.962,24.79,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,2522,4.29,236,35,2,0,37,4413,14,,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-16,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,306.14,15314.0,251.0,3.0,133.61,0.01639,1.218,19.99,mobile,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,5173,2.96,213,51,4,1,56,5082,5,1,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-17,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,233.19,11719.0,209.0,3.0,128.64,0.01783,1.115,19.9,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4097,2.86,177,50,4,1,55,3513,4,2,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-18,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,274.98,13442.0,233.0,3.0,140.21,0.01733,1.178,20.46,desktop,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,4870,2.76,198,63,4,2,69,3891,5,1,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
GCAMP_BAD_001,meta,META_BAD_001,ADSET_BAD_001,AD_META_BAD_001,2024-03-19,conversion,ACTIVE,2024-01-01,2024-04-30,daily,220,19800,219.52,23720.0,190.0,1.0,48.2,0.00801,1.151,9.25,tablet,Morocco | Casablanca,video,Campaign test with realistic degradation and anomalies.,7726,3.07,161,122,5,2,129,6887,1,0,25-34,all,NA_platform,NA_platform,NA_platform,NA_platform,NA_platform
